year,country,iso,ifs,pop,rgdpmad,rgdpbarro,rconsbarro,gdp,iy,cpi,ca,imports,exports,narrowm,money,stir,ltrate,hpnom,unemp,wage,debtgdp,revenue,expenditure,xrusd,tloans,tmort,thh,tbus,bdebt,lev,ltd,noncore,crisisJST,crisisJST_old,peg,peg_strict,peg_type,peg_base,JSTtrilemmaIV,eq_tr,housing_tr,bond_tr,bill_rate,rent_ipolated,housing_capgain_ipolated,housing_capgain,housing_rent_rtn,housing_rent_yd,eq_capgain,eq_dp,eq_capgain_interp,eq_tr_interp,eq_dp_interp,bond_rate,eq_div_rtn,capital_tr,risky_tr,safe_tr,xrusd_return,eq_tr_usd,bond_tr_usd,bill_rate_usd,cum_eq_tr_usd
1983,Spain,ESP,184,38160.263,8934.40483543783,51.984692310688445,55.77546526571488,23355935.592,0.20788068540712953,60.36330498761555,-432181.8,5053418.504660305,4716910.837590077,5248000.0,19796200.0,19.4528333333333,16.909166666666668,28.758488354795617,17.5,54.96981891348083,0.294779,3631300.0,4809900.0,156.699999999,16040878.926864,1864356.0,1530455.2184152538,14510423.708448745,28428966.0,5.410389423370361,91.78744506835938,47.44816207885742,0,0,1,0,PEG,DEU,-1.6515,0.12420602887868881,0.11966647207736969,0.10193490982055664,0.19452832639217377,,,0.07355047017335892,0.04611600190401077,0.042956527322530746,0.011484803631901741,0.11144134402275085,,,,0.16909167170524597,0.11272122710943222,0.1239919662475586,0.11985021084547043,0.1482316255569458,0.247601531836909,-0.09890618102763826,-0.11675732860144827,-0.04254018938770676,23.4332194138226
1984,Spain,ESP,184,38325.244,8979.81539139148,52.237476994091416,55.51830880219724,26472545.0352,0.1872812150908129,67.17130799541991,285768.8,5549396.923191641,5929914.968873003,5661000.0,22543400.0,12.60175,16.5225,30.937161715007402,20.2,61.327967806840974,0.353572,4218400.0,5908300.0,173.4,16418481.138774,2067854.0,1776484.1188024802,14641997.01997152,30422968.0,5.001859664916992,81.89663696289062,49.94397735595703,0,0,1,0,PEG,DEU,0.090999998,0.4670845866203308,0.13896244764328003,0.1683332324028015,0.1260174959897995,,,0.09359262138605118,0.04536982625722885,0.0414869524538517,0.34774619340896606,0.08854663372039795,,,,0.16522499918937683,0.11933838576078415,0.1535346657037735,0.1548541933298111,0.1471753716468811,0.10657306956672993,0.32579097302156135,0.05581209640340634,0.01757175098313457,31.393341740701167
1985,Spain,ESP,184,38467.025,9220.50071511114,53.63520296760862,57.370538126191754,29295283.525200002,0.19180814571789742,73.09199900285351,473652.5,6111728.581470594,6481456.182982028,6351500.0,25252800.0,11.6105,13.3675,34.0461874830934,21.64,67.56539235412475,0.40242500000000003,4780000.0,6615900.0,154.15,17938788.955098,2968760.0,2476811.403698428,15461977.551399572,31256614.0,5.085447788238525,80.00172424316406,49.835548400878906,0,0,1,0,PEG,DEU,-0.264,0.3446483910083771,0.15655463933944702,0.1305326521396637,0.11610499769449234,,,0.11284052580595016,0.043714117258787155,0.03928156569600105,0.2677474319934845,0.060659535229206085,,,,0.1336749941110611,0.07690096646547318,0.15887491405010223,0.16703395545482635,0.12331882119178772,-0.11101499423298732,0.5125658838848692,0.27171172157650125,0.2554823652301328,47.99706358200829
1986,Spain,ESP,184,38571.941,9563.05658278823,55.63191871522456,59.220005792675984,33654014.3742,0.19469231488994704,79.52105600491339,548180.1,5985019.670728072,6494068.207998702,7125400.0,28242600.0,11.4908333333333,11.354166666666666,39.275003547601635,21.2587,74.84909456740436,0.41557099999999997,6039900.0,7709600.0,132.395,19804964.015166,3869665.0,3305849.2764095357,16499114.738756463,32429352.0,5.245264530181885,79.3238296508789,48.661014556884766,0,0,1,0,PEG,DEU,-0.465,1.1325998306274414,0.22215372323989868,0.12416651099920273,0.11490833014249802,,,0.1799180805683136,0.04223564639687538,0.03579540550708771,1.0404654741287231,0.04515358433127403,,,,0.11354167014360428,0.09213432669639587,0.27553772926330566,0.3094318211078644,0.11953742057085037,-0.1411287706779111,1.4830262766057638,0.3088883090035659,0.2981088341060165,120.66099635064991
1987,Spain,ESP,184,38682.322,10209.3177562621,59.39739160683493,62.62342260949036,37857640.194,0.20924796134923138,83.69412400629847,-32532.63,7252598.902072254,7070290.228840721,8239200.0,31724000.0,16.0648333333333,12.813333333333333,55.2744585460782,20.6068,80.52313883299803,0.418711,7129500.0,8705500.0,109.0,23180444.95008,4715709.0,4517406.272824885,18663038.677255116,35059788.0,5.620157718658447,80.33668518066406,47.115116119384766,0,0,1,0,PEG,DEU,-0.63824999,0.47929155826568604,0.2639613747596741,0.11574339121580124,0.16064833104610443,,,0.2262890785932541,0.03767229989171028,0.03072057105600834,0.4424887001514435,0.02551344782114029,,,,0.12813332676887512,0.03680286183953285,0.25975051522254944,0.2838648855686188,0.13819585740566254,-0.17670606896030824,0.796796384005372,0.35521877321115625,0.4097617962279727,217.60003831733852
1988,Spain,ESP,184,38764.307,10838.211998095,63.062796402472216,65.7185303698867,42340295.3358,0.22890089790193227,87.74242799785586,-442125.3,8399501.339266239,7645048.6551928995,9706500.0,35777600.0,11.292,11.744166666666668,69.99626587005233,19.8534,85.79476861167012,0.38360700000000003,8178000.0,9517000.0,113.45,27265948.190514,6049432.0,6374070.477529246,20891877.712984752,38658208.0,6.686984539031982,82.4639663696289,45.69807815551758,0,0,1,0,PEG,DEU,0.21525,0.14383281767368317,0.28268954157829285,0.1356482058763504,0.11292000114917755,,,0.24996165931224823,0.032727885991334915,0.02618311159312725,0.10877864062786102,0.03161511570215225,,,,0.11744166910648346,0.03505416586995125,0.2493477761745453,0.26928964257240295,0.12428410351276398,0.04082568807339452,0.09896674417304063,0.09110316827256226,0.0692664621001351,239.23417238570744
1989,Spain,ESP,184,38821.377,11518.8148445865,67.03331642812563,69.49875960789734,47829452.6688,0.24550158429517538,93.70222397299456,-1293221.0,10084406.72518804,8214756.097824901,11860000.0,40896600.0,14.3916666666667,13.7025,86.51045556385337,17.3311,91.91146881287729,0.397256,9847000.0,10951000.0,109.72,32615255.76111,7795298.0,8685041.87426787,23930213.88684213,29650230.0,6.752131462097168,87.64058685302734,46.823150634765625,0,0,1,0,PEG,DEU,1.9349999,0.126303568482399,0.26156625151634216,0.10226000100374222,0.14391666650772095,,,0.2329981029033661,0.02856813557446003,0.02316965162754059,0.08641503006219864,0.03671573847532272,,,,0.13702499866485596,0.03988853096961975,0.2318703830242157,0.2480134218931198,0.12308833003044128,-0.0328779197884531,0.16459296248931987,0.1397320189015181,0.18280482879421212,278.775026509841
1990,Spain,ESP,184,38860.827,12055.0,70.15674834891452,72.13044446005408,53621632.184999995,0.2501815549395087,100.00000000119083,-1835770.0,10757401.684725367,8611034.81083538,14163000.0,46686000.0,14.7583333333333,14.6775,100.0,16.2725,100.0,0.41452599999999995,10343000.0,11799000.0,96.909,36267912.977142,9599831.0,10031565.910171289,26236347.06697071,33431544.0,6.8768229484558105,87.47480010986328,46.42572021484375,0,0,1,0,PEG,DEU,1.0005,-0.11797450482845306,0.18135838210582733,0.1391867697238922,0.14758333563804626,,,0.15623053908348083,0.025127841159701347,0.021732551977038383,-0.14045259356498718,0.026151075959205627,,,,0.1467750072479248,0.02247808873653412,0.1579471230506897,0.16017299890518188,0.14338505268096924,-0.11676084578928174,-0.0013741001328864133,0.28978291360044395,0.29928947348756485,278.39058760873553
1991,Spain,ESP,184,38941.622,12421.7957738803,72.28825327123342,74.24007739603474,59109125.658,0.24487890792185907,105.93466000467863,-2057219.0,11701476.303607987,9458052.057086803,15899000.0,51778000.0,13.2016666666667,12.360833333333334,113.909634055265,15.9285,109.84207308429295,0.422092,11558000.0,12855000.0,96.688,40684283.929806,11101856.0,12219589.4312476,28464694.498558402,38140204.0,7.560953617095947,90.70076751708984,46.583091735839844,0,0,1,0,PEG,DEU,0.68774998,0.05410340055823326,0.16689755022525787,0.1810174584388733,0.13201667368412018,,,0.14322586357593536,0.02367168478667736,0.020706044510006905,0.02639085240662098,0.026999996975064278,,,,0.12360833585262299,0.02771255001425743,0.15875710546970367,0.15908661484718323,0.15651705861091614,-0.002280489944174469,0.056512767299952804,0.18371691295561798,0.1346041269863314,294.1797228720651
1992,Spain,ESP,184,39147.939999999995,12553.295551473,73.04572379004289,75.66521697993129,63964884.7662,0.22598261766081978,112.21102002980527,-2204957.0,12688908.386128629,10459786.321125992,15631000.0,54238000.0,13.0066666666667,11.693333333333332,113.14413741598196,17.7015,121.37541000353235,0.44579,12841000.0,14531000.0,114.623,43487390.868438,12519884.0,13199755.116636,30287635.751801997,41054940.0,6.7468743324279785,94.4986343383789,50.12350845336914,0,0,1,0,PEG,DEU,0.43199998,-0.08082805573940277,0.009042656049132347,0.0344066396355629,0.1300666630268097,,,-0.013396883383393288,0.022439539432525635,0.02274424210190773,-0.13232117891311646,0.05934583395719528,,,,0.11693333089351654,0.051493123173713684,0.014611818827688694,0.003388115670531988,0.082236647605896,0.18549354625186168,-0.2246504022171063,-0.1274464184929438,-0.04675426821199791,227.8674794025217
1993,Spain,ESP,184,39356.082,12289.9591404987,71.4880739424302,73.7749294216204,66215638.103999995,0.20745167666654152,117.33750003952983,-1330088.3529120004,12827151.089076241,11869682.095095092,16181000.0,59261000.0,12.3266666666667,10.211666666666668,112.80806572068683,22.1606,129.84572919859545,0.555737,13120900.0,16998000.0,142.214,44009260.05828,14112810.0,14831111.944308,29178148.113972,42661500.0,5.679173469543457,87.20210266113281,53.49396896362305,0,0,1,0,PEG,DEU,-1.44525,0.5609999895095825,0.020662978291511536,0.429264098405838,0.12326666712760925,,,-0.004071383271366358,0.024734361097216606,0.024835476651787758,0.5070000290870667,0.035832781344652176,,,,0.1021166667342186,0.05400000140070915,0.10414694994688034,0.06905405223369598,0.27626538276672363,0.24071085209774645,0.25814970254375,0.15197194897529331,-0.09465878755841228,286.9495511322205
1994,Spain,ESP,184,39547.353,12569.629259,73.10336465803576,74.26521305386433,70726612.14299999,0.20897013562899183,122.87272997079562,-1537269.59783496,15110011.818,14458183.329405248,17338000.0,63676000.0,7.8125,9.995833333333334,114.49775952203132,24.2087,137.58845603100585,0.581744,13455500.0,16817000.0,131.739,45427030.006313995,16166267.0,16570413.686112,28856616.320201993,41908356.0,6.251521587371826,84.31076049804688,51.11466598510742,0,0,1,1,PEG,DEU,-1.6064999,-0.09200000017881393,0.03331997990608215,-0.12512464821338654,0.078125,,,0.007047809660434723,0.02627216838300228,0.026088302955031395,-0.11699999868869781,0.028312571346759796,,,,0.09995833039283752,0.02500000037252903,0.014321846887469292,0.022691451013088226,-0.023499824106693268,-0.07365660202230438,-0.019801941911126164,-0.05556043936130195,0.16385025504975737,281.2475908473654
1995,Spain,ESP,184,39718.895000000004,12981.0527231644,75.49552301121892,75.30436148599647,76635394.968,0.22021740029651432,128.61837995040491,-956829.2066090998,17586501.042,16727283.738,17888000.0,70439000.0,8.98333333333333,11.27,118.50261389096329,22.6748,141.36268582296756,0.615424,15375563.874,19646692.494,121.409,48223302.972768,17994010.0,18380395.036013998,29842907.936754003,42932028.0,6.014721870422363,79.97335815429688,49.442054748535156,0,0,1,1,PEG,DEU,-0.63300002,0.15700000524520874,0.0584518238902092,0.2522870898246765,0.0898333340883255,,,0.030944596976041794,0.027507226914167404,0.026681575924158096,0.12300000339746475,0.030276047065854073,,,,0.11270000040531158,0.03400000184774399,0.08692526817321777,0.06728551536798477,0.1710602045059204,-0.07841261889038173,0.2554425429004321,0.35883706254407066,0.18256104242240623,353.34563318093717
1996,Spain,ESP,184,39884.246,13275.1747236277,77.20120379244045,76.83026526695787,81396530.358,0.21808144395809767,133.193669939459,-696159.0273277201,18894461.388,18747542.55,19116000.0,71584249.0,7.64833333333333,8.736666666666666,121.5179238237489,22.1419,147.26585427422054,0.654076,16101838.764,19522901.31,131.275,51808345.244435996,20572980.0,20478362.266296,31329982.978139997,44584304.0,6.421764373779297,81.73554992675781,48.93645477294922,0,0,1,1,PEG,DEU,-0.92250001,0.42899999022483826,0.05461052805185318,0.290670245885849,0.0764833316206932,,,0.02580098994076252,0.02880953811109066,0.02808491885662079,0.38999998569488525,0.028057554736733437,,,,0.08736667037010193,0.039000000804662704,0.1146811693906784,0.09768570959568024,0.1835767924785614,0.08126250936915715,0.32160319796768144,0.19366965441062667,-0.004419997648168139,467.30432199780955
1997,Spain,ESP,184,40049.974,13724.7489197756,79.78740882386086,78.70377635521797,86398925.448,0.2226044254501022,135.6939412944318,-626565.8183142599,22028674.47,22178421.87,21835000.0,71809868.196,5.48583333333333,6.401666666666666,126.6990291262135,20.6976,151.52525083799563,0.642495,16825617.864,19366498.47,151.702,58958139.181458004,24386040.0,24200342.87814,34757796.30331801,49017564.0,6.449583530426025,89.17826843261719,50.123023986816406,0,0,1,1,PEG,DEU,-0.066750005,0.45399999618530273,0.07287962734699249,0.1692834049463272,0.054858334362506866,,,0.042966440320014954,0.02991318702697754,0.028680872172117233,0.421999990940094,0.02250351570546627,,,,0.0640166699886322,0.03199999779462814,0.12629227340221405,0.12964880466461182,0.11207087337970734,0.15560464673395538,0.2582157750011578,0.011836884051160235,-0.0871806051110855,588.2278854388657
1998,Spain,ESP,184,40214.066000000006,14313.4050581335,83.16201312196313,81.87274142452874,92509451.298,0.23403821370942998,138.08577207508907,-1554733.0464468,24570054.234,24146768.25,22060787.0,72049464.036,4.34,4.833333333333333,132.86034353995527,18.6736,154.83008354230094,0.62306,18427249.5,20260823.22,142.60699,68859545.253972,28957308.0,29118944.481066,39740600.77290599,54834436.0,6.211243629455566,102.14696502685547,52.847572326660156,0,0,1,1,PEG,DEU,0.1725,0.39500001072883606,0.07891501486301422,0.17690154910087585,0.04340000078082085,,,0.048786915838718414,0.03012809529900551,0.028726613149046898,0.3720000088214874,0.016763849183917046,,,,0.04833333194255829,0.023000001907348633,0.1318243145942688,0.1366790384054184,0.1101507768034935,-0.05995313179786688,0.4839685742444033,0.2519605020882991,0.10994465922359109,873.3956650597581
1999,Spain,ESP,184,40369.667,14934.3636609189,86.7964732161892,85.55557005146295,99119967.078,0.24874477550663285,141.17325937022324,-3210683.85798732,28036041.0,26119607.052,24928862.16484125,78442180.542,2.72333333333333,4.7275,142.13032113517542,15.4756,158.04196965728718,0.608039,19669986.533999998,20880943.842,165.62412900656977,79360387.340124,34884800.0,34456924.16001,44903463.18011399,64074572.0,5.953969955444336,109.45350646972656,54.22970962524414,0,0,1,1,PEG,DEU,-0.68199998,0.19699999690055847,0.09950725734233856,-0.06519570201635361,0.027233334258198738,,,0.0697406753897667,0.029766585677862167,0.027825983241200447,0.16200000047683716,0.0301204826682806,,,,0.04727499932050705,0.03500000014901161,0.0969943106174469,0.1197676807641983,-0.01898118481040001,0.16140260029729103,0.03065035035581576,-0.1951074521924102,-0.11552347653152162,900.1961985434463
2000,Spain,ESP,184,40554.386999999995,15652.5359751821,90.97689992081408,89.01163449104907,107793336.486,0.26144371373307546,146.0919601372892,-4645892.8025466,33975355.655999996,30789396.528,27725164.99342509,84956358.828,4.11166666666667,5.525833333333334,152.79126213592198,13.7852,161.0062929732589,0.578153,20858148.96,22167107.621999998,178.81354110693175,93077512.070004,41733148.0,40571120.152398005,52506391.917605996,75901184.0,6.812626838684082,113.84555053710938,53.474735260009766,0,0,1,1,PEG,DEU,1.38,-0.10400000214576721,0.10396643728017807,0.08714491873979568,0.04111666604876518,,,0.0750865489244461,0.028879890218377113,0.02686285227537155,-0.12700000405311584,0.026345932856202126,,,,0.055258333683013916,0.023000000044703484,0.06362505257129669,0.06353539228439331,0.06413079053163528,0.07963460505104782,-0.1700895898831738,0.006956347688015008,-0.035676828829010576,746.9121067289162
2001,Spain,ESP,184,40766.049,16181.1816495428,94.12254631316218,91.8685715982813,116635421.298,0.2623154469871113,151.3359826273017,-5102799.681787501,35148709.728,32496516.888,31976078.888252035,96745472.472,4.36083333333333,5.116666666666666,167.30769230769198,10.3479,165.8661244748978,0.5404950000000001,22512691.344,23236969.601999998,188.79609667536593,103966924.699572,49425376.0,46885720.594416,57081204.105156,87653080.0,6.465208053588867,113.23381805419922,53.124969482421875,0,0,1,1,PEG,DEU,0.26100001,-0.036376893520355225,0.1228020042181015,0.05825338512659073,0.04360833391547203,,,0.09479930996894836,0.028002696111798286,0.025577927008271217,-0.06393705308437347,0.02944263257086277,,,,0.05116666480898857,0.0275601577013731,0.09001309424638748,0.09622114896774292,0.05093085765838623,0.055826619766254394,-0.08732827110100927,0.0022984506309127184,-0.011572246448462775,681.5982355127665
2002,Spain,ESP,184,41423.520000000004,16368.2759640002,95.36126630037234,93.13869727923834,124714959.072,0.2662380820191969,156.03371014859266,-4651867.973385599,35600114.946,33116803.895999998,35249611.38723855,103940502.27,3.275,4.95916666666667,195.68707991038045,11.1461,171.2082414613863,0.5124989999999999,22445637.786,23090217.15,158.65929245732812,116746912.563336,58961420.0,53252409.338436,63494503.2249,97115248.0,6.431268215179443,117.96615600585938,52.996150970458984,0,0,1,1,PEG,DEU,-1.095,-0.20465430617332458,0.19600966572761536,0.12270617485046387,0.032749999314546585,,,0.16934646666049957,0.026663199067115784,0.022801795974373817,-0.23096798360347748,0.034216612577438354,,,,0.04959166795015335,0.026313669979572296,0.1391044557094574,0.1480601280927658,0.07772808521986008,-0.15962620387145987,-0.0535810403766771,0.3359604738065147,0.22891742230927603,645.0239118947084
2003,Spain,ESP,184,42196.231,16555.1049798743,96.63573911068966,93.604678745963,133485830.676,0.27654604018559453,160.7764507384674,-5183254.80514908,37155491.274,34210958.232,38513373.8299806,113718341.946,2.3116666666666665,4.1241666666666665,234.77408513816235,11.2834,175.81511304545546,0.477117,23151613.584,24021313.206,131.73871733966746,133476920.372928,71693168.0,61897714.087044,71579206.285884,110365880.0,5.970907211303711,124.6050796508789,54.79531478881836,0,0,1,1,PEG,DEU,-0.95999998,0.32978054881095886,0.22350084781646729,0.05054610222578049,0.023116666823625565,,,0.19972650706768036,0.02377433329820633,0.019816460087895393,0.27443650364875793,0.04342629015445709,,,,0.04124166816473007,0.055344048887491226,0.21513670682907104,0.23690849542617798,0.036831386387348175,-0.16967537608867775,0.6015188644495482,0.26522334996773234,0.23218875769833036,1033.6194817848682
2004,Spain,ESP,184,42859.172,16814.7121295838,98.20142880333874,95.86884610165399,142998284.68199998,0.2852371665389705,165.6624147283815,-7839165.96626724,41629943.585999995,36338702.4,42677484.53278942,123331958.64,2.0408333333333335,4.10333333333333,277.81926811052966,11.0902,179.68052365261113,0.453655,25088679.395999998,26576336.621999998,122.15402687027384,157350792.62166,88457840.0,73449880.09062,83900912.53104,124804216.0,6.466372489929199,128.19442749023438,54.33646011352539,0,0,1,1,PEG,DEU,-0.26967001,0.23081998527050018,0.20368196070194244,0.10246747732162476,0.020408334210515022,,,0.18305307626724243,0.02062889002263546,0.01743699423968792,0.1869848221540451,0.036929842084646225,,,,0.04103333503007889,0.04383516311645508,0.19346702098846436,0.20717346668243408,0.061437904834747314,-0.0727553043095221,0.3273950134100938,0.18897145752952116,0.10047362789243275,1372.3487408981694
2005,Spain,ESP,184,43662.613,17105.212509267,100.0,97.90753860128491,154299221.802,0.29891700320020287,171.2419891842005,-11192865.549517078,45954981.269999996,38542817.742,83717357.33044903,137604716.106,2.086666666666667,3.3875,318.38125466766155,9.1463,186.48177626177463,0.424302,28048686.336,27275324.208,141.04094261252862,200098562.612652,118081120.0,95880487.06453799,104218075.54811402,150774112.0,6.073286533355713,129.6324005126953,54.05338668823242,0,0,1,1,PEG,DEU,0.041669998,0.2578282356262207,0.16383717954158783,0.07018428295850754,0.020866665989160538,,,0.14565499126911163,0.018182193860411644,0.01587056741118431,0.20556586980819702,0.04335090517997742,,,,0.0338749997317791,0.05226237326860428,0.16519343852996826,0.17586247622966766,0.04552547633647919,0.1546155802322626,0.0893913586140902,-0.07312502855432712,-0.11583848038513145,1495.1142506980068
2006,Spain,ESP,184,44360.521,17520.684152159,102.36220472440945,100.0,167022093.678,0.30027305610650484,177.2614640829975,-14783125.511439782,51669674.826,42158551.908,95213707.35903117,155406853.40399998,2.8275,3.785,361.7017708602335,8.4522,192.15482488512495,0.39063899999999996,31063434.27,29713045.494,126.33712984054668,251014164.10685998,147058736.0,116519190.361068,134494973.74579197,192509184.0,5.911002159118652,131.81222534179688,51.67378616333008,0,0,1,1,PEG,DEU,0.74583,0.40547147393226624,0.11700557172298431,-0.01611456833779812,0.02827499993145466,,,0.10044299066066742,0.016562579199671745,0.015050828456878662,0.3448508381843567,0.04507610574364662,,,,0.03784999996423721,0.060620639473199844,0.1465500295162201,0.15744659304618835,0.00608021579682827,-0.10425208807896756,0.569048004720518,0.09839545096136315,0.14795132229357133,2346.4750798916402
2007,Spain,ESP,184,45236.004,17802.3340562168,104.03543307086613,101.29377754095444,178954632.054,0.29862236515830665,182.20267138435537,-16879000.89533328,56841118.092,46500893.736,94216785.85070181,178454808.51,3.8474999999999997,4.307499999999999,397.1785621098264,8.2321,200.79384166018852,0.357646,34476011.13,32269399.998,113.02628897493369,292874730.33588,169511504.0,131320122.71353799,161554607.622342,224173456.0,5.936588287353516,133.0890350341797,52.28050231933594,0,0,1,1,PEG,DEU,1.02334,0.09162062406539917,0.07048667967319489,0.01035739853978157,0.038474999368190765,,,0.05477837473154068,0.015708301216363907,0.014892513863742352,0.05600252002477646,0.033729180693626404,,,,0.04307499900460243,0.03561810031533241,0.07024293392896652,0.07344064116477966,0.024416198953986168,-0.10535969023843537,0.22017822375601748,0.12934481882339655,0.16077376353068673,2863.337973293697
2008,Spain,ESP,184,45983.168999999994,17681.9141763058,103.34645669291338,99.00032400551439,184612088.826,0.2783646570969437,189.6277816521101,-16436014.26817878,56047124.1,47304870.888,89765210.03146933,196494212.244,3.85,4.36666666666667,391.5060128537649,11.2545,215.33350608565172,0.39712000000000003,29002743.66,34595975.436,119.5559387799094,311122127.717742,177125984.0,136338661.904346,174783465.81339604,239175152.0,5.60120153427124,130.5260772705078,52.924644470214844,1,1,1,1,PEG,DEU,-0.04084,-0.3694705069065094,0.01762779988348484,0.09730370342731476,0.03849999979138374,,,0.0021031307987868786,0.015524669550359249,0.015492087230086327,-0.4056248068809509,0.06082742661237717,,,,0.043666668236255646,0.03615431487560272,-0.009638064540922642,-0.015987541526556015,0.0679018497467041,0.05777107135158452,-0.40390741421220644,0.037373523578421164,-0.018218565512078788,1706.4106290708078
2009,Spain,ESP,184,46367.55,16888.1328330741,98.72047244094487,94.63450174465211,177920376.678,0.23113222104078937,189.08353273196053,-7273384.998596641,42582004.278,41031453.144,99121354.08542281,193540694.35799998,0.675833333333334,3.97916666666667,365.63918752416595,17.8567,226.72759682821604,0.532613,23592536.484,40296193.41,115.49770928779668,305657287.865028,178860896.0,135428109.527766,170229178.33726203,237790752.0,5.878785610198975,128.7443084716797,53.184051513671875,0,0,1,1,PEG,DEU,-3.192497,0.3560526967048645,-0.05972938984632492,0.050090767443180084,0.006758333183825016,,,-0.07569766044616699,0.015968268737196922,0.01727602258324623,0.27229321002960205,0.06583348661661148,,,,0.039791665971279144,0.08375950157642365,-0.011362004093825817,-0.015853745862841606,0.028424549847841263,-0.033944189920866355,0.403700161581539,0.08698768382456357,0.04213268289474614,2395.69257591273
2010,Spain,ESP,184,46562.483,16840.7465287583,98.42519685039369,94.47018923081033,178483759.674,0.21788947421901,192.48611150718125,-6525366.25368144,48148780.68,46319532.996,96801717.27015063,183856696.386,0.453333333333333,4.25083333333333,359.17915477189007,19.8597,229.03631869418533,0.605153,28473968.952,37138519.902,124.52177817691963,306807457.71178794,176268560.0,135235448.682576,171572009.02921194,241713040.0,5.479434490203857,128.01426696777344,53.13203811645508,0,0,1,1,PEG,DEU,-0.24250001,-0.14669620990753174,-0.009017063304781914,-0.06035424768924713,0.004533333238214254,,,-0.026484930887818336,0.017467867583036423,0.017943089827895164,-0.19166156649589539,0.05562688782811165,,,,0.042508333921432495,0.04496535286307335,-0.02231304906308651,-0.02158685401082039,-0.02791045792400837,0.0781320161652454,-0.20853496853980613,-0.12845019142188874,-0.06826500078238174,1895.8983649951817
2011,Spain,ESP,184,46736.257000000005,16641.4906711182,97.24409448818896,91.8175226437026,176995270.518,0.20021752965651182,198.63857956315766,-4821351.16891032,51785645.868,52275486.252,95047992.17426932,175204957.158,1.0175,5.44,331.7240156398179,21.3905,230.2302967347151,0.6985039999999999,29634677.688,36123232.53,128.59262694180384,296592015.368418,165691344.0,132015684.245412,164576331.123006,235131616.0,6.474504470825195,129.82167053222656,56.825130462646484,0,0,1,1,PEG,DEU,0.425834,-0.08770720660686493,-0.037339430302381516,0.09407396614551544,0.010174999944865704,,,-0.05546870827674866,0.01812927797436714,0.019193941727280617,-0.14553715288639069,0.06767988204956055,,,,0.0544000007212162,0.05782994627952576,-0.02927432954311371,-0.041549183428287506,0.05212448164820671,0.03269186181312305,-0.11658760262582135,0.059438934886755224,-0.021804046977502045,1674.7435321955534
2012,Spain,ESP,184,46766.403,16117.7703341578,94.19291338582677,88.71315048037616,171560438.214,0.18527609860934788,203.49589887306388,147541.97686403999,50421779.826,53964803.309999995,93931951.1340363,176711915.16,0.27,5.845,282.69984160875117,24.7872,228.3744190899074,0.863068,30852623.208,44731711.398,126.10732150977718,267038617.57419,144446096.0,125736099.07155,141302518.50264,217033072.0,5.703851699829102,121.8874282836914,59.20125961303711,0,0,1,1,PEG,DEU,-0.55416697,0.05010807141661644,-0.06803562492132187,0.06485568732023239,0.0027000000700354576,,,-0.08733513206243515,0.01929950714111328,0.021146323531866074,-0.038418933749198914,0.0920640081167221,,,,0.05844999849796295,0.08852700889110565,-0.04229142144322395,-0.056966982781887054,0.03377784416079521,-0.01932696680309221,0.07080345422913958,0.08584171408170227,0.02246107125156871,1793.3919626771378
2013,Spain,ESP,184,46591.856999999996,15935.3071380821,93.11023622047243,86.43426175030983,169771622.328,0.17370544167284102,206.362412922423,3459945.6630446394,49291020.57,55961102.537999995,99014259.23812774,167475661.914,0.149166666666667,4.56166666666666,256.89975219712204,26.0936,230.5840297989024,0.9578220000000001,30446641.368,38725176.798,120.64824885795085,240967542.988986,127100681.738052,118963309.52153999,122004233.467446,191215280.0,7.688910961151123,110.2055892944336,52.95099639892578,0,0,1,1,PEG,DEU,-0.16583334,0.2988026738166809,-0.13461312651634216,0.15901830792427063,0.0014916666550561786,,,-0.15572012960910797,0.02110699564218521,0.02499999850988388,0.22708864510059357,0.05844242870807648,,,,0.045616667717695236,0.07171404361724854,-0.05225026234984398,-0.08044411242008209,0.08025498688220978,-0.04328910158799215,0.3575706892986088,0.2114613827939682,0.04680700127632864,2435.0139336434854
2014,Spain,ESP,184,46455.122544336,16223.9740631564,94.78346456692913,88.15760730304295,171736640.988,0.17779739148463705,206.0514135394804,2917805.53038612,52178815.986,57501836.898,110892393.00303203,174117125.49,0.115,2.72333333333333,257.70089487549143,24.4413,230.16468513456425,1.0070050000000001,31377571.038,37567962.168,137.0447244872745,229629484.986,118839037.482,114800017.332,114829467.654,185151184.0,7.902853012084961,107.04427337646484,51.93962097167969,0,0,1,1,PEG,DEU,0.0075,0.09084642678499222,0.02797398716211319,0.2909969389438629,0.0011500000255182385,,,0.003145863302052021,0.024828122928738594,0.02475026249885559,0.030119173228740692,0.05895167961716652,,,,0.027233334258198738,0.060727257281541824,0.056016843765974045,0.036198489367961884,0.14607347548007965,0.1359031381270073,-0.03966598016122147,0.13653787511546978,-0.11863083530492202,2338.387053279124
