country,year,eq_tr,xrusd_return,eq_tr_usd,mkt_cap_pct_gdp,gdp,xrusd,mkt_cap
Denmark,1943,0.1349419355392456,-0.0046643913538111795,0.14026055702251328,,12.48,4.766780432309443,
Denmark,1944,0.10178676247596741,0.0,0.10178676247596741,,13.85,4.766780432309443,
Denmark,1945,-0.08303241431713104,0.001481143898826536,-0.08438856660539928,,14.0,4.773840720063804,
Denmark,1946,0.057748839259147644,0.6967470167064436,-0.37660191599314286,,14.8,8.1,
Denmark,1947,0.052977100014686584,0.006172839506172928,0.046517117806007535,,16.3,8.15,
Denmark,1948,0.04570000246167183,0.17791411042944777,-0.11224426874347637,,17.7,9.6,
Denmark,1949,-0.027696968987584114,-0.03124999999999989,0.003667644916042212,,18.9,9.3,
Denmark,1950,0.2555214762687683,0.04301075268817189,0.2037473947731494,,21.568,9.7,
Denmark,1951,-0.028101220726966858,-0.09278350515463904,0.07129751806232032,,23.137,8.8,
Denmark,1952,-0.011065546423196793,-0.11363636363636373,0.11572092198408579,,24.676,7.8,
Denmark,1953,0.09309585392475128,-0.04487179487179483,0.14444935041786056,,26.432,7.45,
Denmark,1954,0.15272089838981628,0.004026845637583926,0.14809768623049901,,27.705,7.48,
Denmark,1955,0.16086648404598236,-0.04946524064171124,0.2212772574773485,,28.92,7.11,
Denmark,1956,0.16992928087711334,0.05766526019690566,0.10614324295695177,,30.929,7.52,
Denmark,1957,0.10950013995170593,-0.08058510651595745,0.20674588568752883,,32.87,6.913999999,
Denmark,1958,0.0657549798488617,-0.001157072606473399,0.06698956424504243,,34.34,6.905999999,
Denmark,1959,0.3021252453327179,0.00028960324359835957,0.3017482548157746,,38.084,6.907999999,
Denmark,1960,0.16120368242263794,-0.00028951939784165997,0.16153997077554583,,40.786,6.905999999,
Denmark,1961,0.04479999840259552,-0.002896032435982567,0.04783456127960495,,45.616,6.885999999,
Denmark,1962,0.06029679626226425,0.002323555039547425,0.05783884947254325,,51.387,6.901999999,
Denmark,1963,-0.0029285233467817307,0.0013039698639965677,-0.0042269813544763,,54.282,6.910999999,
Denmark,1964,0.24081949889659882,0.001446968600990704,0.23902666621479574,,62.049,6.920999999,
Denmark,1965,0.07116587460041046,-0.004334633724076706,0.07582920013265215,,69.7,6.890999999,
Denmark,1966,0.09230412542819977,0.0036279204765096904,0.08835565765207853,,82.4142,6.915999999,
Denmark,1967,-0.1491570919752121,0.07894736843246772,-0.21141389013171052,,90.84593,7.461999999,
Denmark,1968,0.08233288675546646,0.005226480836937426,0.07670550606101356,,101.29180000000001,7.500999999,
Denmark,1969,0.1981286257505417,-0.001199840021490492,0.19956791534386742,,115.61177,7.491999999,
Denmark,1970,-0.051789622753858566,-0.00040042712231721047,-0.05140978150240727,,128.06592999999998,7.488999999,
Denmark,1971,-0.011852901428937912,-0.05701695821298125,0.04789487698363515,,141.73637,7.061999999,
Denmark,1972,0.48656490445137024,-0.030444633252682596,0.5332439543277723,,161.44878,6.846999999,
Denmark,1973,0.6243217587471008,-0.08134949614157293,0.7681607444014689,,185.90492999999998,6.289999999,
Denmark,1974,-0.22610144317150116,-0.1017488076473368,-0.13843859778072198,,208.2045,5.649999999,
Denmark,1975,0.16444967687129974,0.09336283187493144,0.0650167016144736,0.101437276526256,232.57403,6.177499999,23.591676193935758
Denmark,1976,0.3568114936351776,-0.06313233509722913,0.4482424193559811,0.10785732383654101,269.46127,5.787499999,29.063371459795615
Denmark,1977,0.07841011136770248,-0.0017278617713568293,0.0802766801458148,0.0961542067169771,298.86534,5.777499999,28.737159682899645
Denmark,1978,-0.0009329179883934557,-0.1189961056025956,0.13400983623909624,0.0851210611023475,332.87742,5.089999999,28.33487920741179
Denmark,1979,0.020366918295621872,0.05402750492220587,-0.031935207069447746,0.0737250542500754,370.1968,5.364999999,27.292779163204315
Denmark,1980,-0.015120103023946285,0.1211556384196002,-0.12154935209142148,0.0782797513079264,400.86764,6.014999999,31.379819166595368
Denmark,1981,0.7752422094345093,0.2177888612165901,0.4577586197175547,0.100432246652288,440.78042,7.324999999,44.2685678609391
Denmark,1982,0.34867653250694275,0.14457337885932744,0.1783224714268845,0.0922924600380878,503.38399,8.383999999,46.45854678088819
Denmark,1983,0.8164311051368713,0.17783874059850172,0.5421730008760606,0.1749842083545,554.59653,9.875,97.04563475820271
Denmark,1984,0.09639935195446014,0.140253164556962,-0.03845971575929896,0.128898299728796,612.1293000000001,11.26,78.90242598417808
Denmark,1985,0.06628897786140442,-0.2034635879218473,0.33865691723931457,0.24172529672409201,663.95525,8.969,160.4947798177687
Denmark,1986,0.02779509499669075,-0.1813468614115285,0.2554707806639862,0.19785775682570703,712.64525,7.3425,141.0023905774952
Denmark,1987,-0.1387002319097519,-0.16969696969696976,0.03733183748095592,0.186294998755087,748.42748,6.0965,139.4282964548729
Denmark,1988,0.15420204401016235,0.12753219060116458,0.023653296669763568,0.23268016149716603,777.84399,6.874,180.9888652128
Denmark,1989,0.4185817837715149,-0.03876927553098629,0.4757973789853036,0.35814425972959496,821.7339000000001,6.6075,294.299279310213
Denmark,1990,0.11323237419128418,-0.12584184638668183,0.2734908089454484,0.282615674417437,855.55715,5.776,241.7938609499103
Denmark,1991,0.09394088387489319,0.023805401662049894,0.06850470030631306,0.32183026714880103,890.55072,5.9135,286.6061761271571
Denmark,1992,-0.06935238093137741,0.05783377018686051,-0.12023264401529854,0.212390956315416,923.01418,6.2555,196.0398643828895
Denmark,1993,0.033562153577804565,0.08264727040204627,-0.0453380506894121,0.27903728304216097,928.46613,6.7725,259.0766663118698
Denmark,1994,0.20573121309280396,-0.10180878552971573,0.34239925048019293,0.301268791652591,993.28648,6.083,299.2462175944555
Denmark,1995,0.012022796086966991,-0.08827880979779712,0.11001346350469166,0.304151485007466,1036.48255,5.546,315.24770676682516
Denmark,1996,0.31960150599479675,0.07185358817165513,0.23113970094156677,0.379127165720249,1088.02369,5.9445,412.49933782618683
Denmark,1997,0.4376201927661896,0.14828833375389014,0.251967951347585,0.541284234292973,1146.1293899999998,6.826,620.3817692668222
Denmark,1998,-0.03903428465127945,-0.06438617052446526,0.027096527514345325,0.559006748585942,1185.98756,6.3865,662.9750497789748
Denmark,1999,0.23249000310897827,0.15850622406639,0.06386135655180447,0.547832024080227,1241.52075,7.3988,680.1448254101015
Denmark,2000,0.16969966888427734,0.08402713953614108,0.07903171998516179,0.6816388565720359,1326.9115,8.0205,904.474437632285
Denmark,2001,-0.12866342067718506,0.04850071691291059,-0.1689690190310199,0.516403909738502,1371.52622,8.4095,708.2615023168688
Denmark,2002,-0.20234304666519165,-0.15783340269932805,-0.05285135281846465,0.42927813970287704,1410.27103,7.0822,605.3985242352603
Denmark,2003,0.33083227276802063,-0.1587924656180283,0.5820498728007377,0.556910060266206,1436.75124,5.9576,800.1412196559463
Denmark,2004,0.24031348526477814,-0.08224788505438435,0.35146894795036987,0.600627719491543,1506.0008,5.4676,904.5458260564394
Denmark,2005,0.43154194951057434,0.1566500841319774,0.2376620804769085,,1585.98417,6.3241,
Denmark,2006,0.22443418204784393,-0.10478961433247407,0.36776136833447004,,1682.26021,5.6614,
Denmark,2007,0.07134317606687546,-0.10352562970290034,0.19506280554548683,,1738.8453,5.0753,
Denmark,2008,-0.4795536398887634,0.04129805134671842,-0.5001946278127195,,1801.46991,5.2849,
Denmark,2009,0.35473018884658813,-0.017937898541126644,0.3794750727414373,,1722.14251,5.1901,
Denmark,2010,0.32678353786468506,0.08153985472341566,0.22675418022758498,,1810.9256,5.6133,
Denmark,2011,-0.1632012575864792,0.023569023569023545,-0.18246964968152735,,1846.8536100000001,5.7456,
Denmark,2012,0.26641517877578735,-0.015054998607630191,0.28577248169747205,,1895.00225,5.6591,
Denmark,2013,0.3064801096916199,-0.04354049230442995,0.3659544384052036,,1929.67703,5.4127,
Denmark,2014,0.19768305122852325,0.13093280617806277,0.05902229087865973,,1981.16499,6.1214,
Denmark,2015,0.3398592174053192,0.11575783317541732,0.20085127575767503,,2036.35622,6.83,
Denmark,2016,-0.060600001364946365,0.03262079062957545,-0.09027592010585639,,2107.8082200000003,7.0528,
Denmark,2017,0.18719999492168427,-0.11982475045372055,0.34882228912216373,,2192.96,6.2077,
Denmark,2018,-0.0794999971985817,0.050211833690416756,-0.12351015931061682,,2253.31625,6.5194,
Denmark,2019,0.2971000075340271,0.02400527655919261,0.26669269897951375,,2318.04186,6.6759,
Denmark,2020,0.30570000410079956,-0.09261672583471899,0.438972969059781,,2329.5614,6.0576,
Finland,1871,,0.019426355051623646,,,3.935,0.046258,
Finland,1872,,0.0007436551515412887,,,4.212,0.0462924,
Finland,1873,,-0.022403245457137656,,,4.605,0.0452553,
Finland,1874,,0.02818675381667992,,,5.01,0.04653089999999999,
Finland,1875,,0.01886058511655724,,,5.026,0.047408500000000006,
Finland,1876,,0.06380501386882093,,,5.355,0.0504334,
Finland,1877,,-0.001980830164137258,,,5.183,0.0503335,
Finland,1878,,0.02263204426475392,,,4.469,0.051472649999999995,
Finland,1879,,0.009336026025471707,,,4.265,0.05195319999999999,
Finland,1880,,0.0071063957561806985,,,4.725,0.0523224,
Finland,1881,,0.004885097013898477,,,4.758,0.052578,
Finland,1882,,-0.010164897866027594,,,5.082,0.05204355,
Finland,1883,,0.00438382854359467,,,5.147,0.0522717,
Finland,1884,,-0.0009699321047526816,,,5.057,0.052221,
Finland,1885,,-0.00048543689320375776,,,4.966,0.05219565,
Finland,1886,,0.000999125406044256,,,4.858,0.0522478,
Finland,1887,,-0.000027752364692735837,,,4.846,0.052246350000000004,
Finland,1888,,-0.00191688031795523,,,5.073,0.052146200000000004,
Finland,1889,,0.0004870920603993171,,,5.623,0.0521716,
Finland,1890,,0.0014605647517039633,,,5.954,0.0522478,
Finland,1891,,-0.001968503937007771,,,6.279,0.05214495,
Finland,1892,,0.0003239048076561898,,,6.124,0.052161839999999994,
Finland,1893,,-0.001992261009197403,,,6.184,0.05205792,
Finland,1894,,-0.005674832955292961,,,6.387,0.051762499999999996,
Finland,1895,,0.00002511470659266241,,,6.647,0.0517638,
Finland,1896,0.05425237491726875,0.0014382638059803122,0.05273825958134215,,7.208,0.05183825,
Finland,1897,0.16239392757415771,0.0002714211995967837,0.16207851482963687,,7.955,0.05185232,
Finland,1898,-0.034918516874313354,0.00738327619670625,-0.04199175633600616,,8.758,0.052235159999999996,
Finland,1899,-0.01339611317962408,0.0036917662356161372,-0.01702502699541808,,9.041,0.052428,
Finland,1900,-0.02435016818344593,-0.005490196078431458,-0.01896408867026289,,9.704,0.05214016,
Finland,1901,0.0,-0.0035197437061951185,0.0035321760606537023,,9.437,0.05195663999999999,
Finland,1902,0.0015480522997677326,0.002067878138386302,-0.000518753120381632,,9.21,0.05206408,
Finland,1903,0.09135858714580536,0.0010663782016315923,0.0901960258683141,,10.138,0.0521196,
Finland,1904,-0.0003607419494073838,-0.002943230569689808,0.002590111916854987,,10.364,0.0519662,
Finland,1905,0.15066853165626526,0.001764993399555932,0.1486411875417959,,10.867,0.05205792,
Finland,1906,0.028041446581482887,0.0075786739078319695,0.0203088584579576,,11.576,0.052452450000000005,
Finland,1907,0.1851632297039032,0.0036450156284406313,0.18085898026584957,,12.259,0.052643640000000005,
Finland,1908,-0.02783898636698723,-0.00887457630209473,-0.01913421814379035,,12.477,0.05217645,
Finland,1909,0.09067989140748978,-0.0018531348913158427,0.09270482083689169,,12.852,0.05207976,
Finland,1910,0.04567369818687439,0.00037020139877763376,0.04528673157672092,,13.315,0.052099040000000006,
Finland,1911,0.09009762853384018,0.0012760311898260268,0.08870840265542612,,14.126,0.05216552,
Finland,1912,-0.18561998009681702,-0.0009722897423432967,-0.18482739613584054,,15.237,0.052114799999999996,
Finland,1913,0.055490054190158844,0.0018781612900750186,0.05351138987903492,,15.967,0.05221268,
Finland,1914,0.026466386392712593,0.1263930524156201,-0.08871385153575706,,15.746,0.058811999999999996,
Finland,1915,0.2553213834762573,0.22591647963000755,0.023986058051136183,,17.282,0.0720986,
Finland,1916,0.896595299243927,0.02574113783069288,0.8489999370162491,,24.277,0.07395449999999999,
Finland,1917,0.11540393531322479,-0.13433935730753369,0.2885002278074942,,37.657,0.0640195,
Finland,1918,0.33963173627853394,0.38032786885245917,-0.029482946401537258,,54.02,0.0883679,
Finland,1919,0.029847152531147003,2.1954476682143627,-0.6777142799817365,,85.8,0.282375,
Finland,1920,-0.04813892021775246,0.0993315626383354,-0.1341455916194808,,136.661,0.31042374999999994,
Finland,1921,-0.22581800818443298,0.8663327145555069,-0.5851854357062217,,161.047,0.5793539999999999,
Finland,1922,0.14166511595249176,-0.2739061092181981,0.5723381375971017,,176.895,0.4206654,
Finland,1923,0.046965740621089935,-0.08800913980565092,0.1480002556143789,,189.908,0.38364299999999996,
Finland,1924,-0.03552400693297386,0.11003823867501823,-0.1311326407833846,,201.233,0.42585839999999997,
Finland,1925,0.3782046437263489,-0.06239069136595632,0.46991356744760404,,216.966,0.3992888,
Finland,1926,0.38301604986190796,-0.006019452586699019,0.39139146481389275,,226.325,0.39688530000000005,
Finland,1927,0.740195095539093,0.004956091848198814,0.7316130621574997,,253.279,0.3988523,
Finland,1928,-0.08177943527698517,-0.00612457293088199,-0.076121071399466,,273.405,0.39640949999999997,
Finland,1929,-0.15218403935432434,0.008179420523473918,-0.15906242144333127,,265.205,0.3996519,
Finland,1930,-0.04048769921064377,-0.00714772030359417,-0.03357999935019962,,240.112,0.3967953,
Finland,1931,0.0802667886018753,0.30590004468298904,-0.17277988234994435,,213.148,0.518175,
Finland,1932,0.009640108793973923,0.252144545761567,-0.19367128003588396,,214.896,0.64883,
Finland,1933,0.43665409088134766,-0.1743291771342263,0.7399840845713153,,230.542,0.53572,
Finland,1934,0.15350878238677979,-0.15889830508474567,0.3714260586563225,,261.274,0.450595,
Finland,1935,0.12974447011947632,0.027707808564231665,0.09928567313096104,,274.964,0.46308,
Finland,1936,0.45579013228416443,-0.013725490196078492,0.4760496371072045,,302.906,0.45672399999999996,
Finland,1937,-0.010937025770545006,0.005467196819085668,-0.016315025136103167,,356.627,0.45922100000000005,
Finland,1938,0.01903979294002056,0.010874938210578224,0.008077017661448416,,384.656,0.464215,
Finland,1939,-0.05563109740614891,-0.04304040153808041,-0.013156977461018182,,374.325,0.444235,
Finland,1940,0.21878299117088318,0.12260627820860572,0.08567270184498788,,428.602,0.49870099999999995,
Finland,1941,0.4565349817276001,-0.02530774953328736,0.49435371116387405,,531.06,0.48608,
Finland,1942,0.30703994631767273,-0.0008064516129033471,0.30809486152858323,,658.368,0.48568799999999995,
Finland,1943,-0.015148509293794632,0.0,-0.015148509293794632,,843.431,0.48568799999999995,
Finland,1944,-0.04062843695282936,0.0,-0.04062843695282936,,946.386,0.48568799999999995,
Finland,1945,1.056167721748352,1.7941950387903345,-0.26412877655150735,,1458.015,1.3571069999999998,
Finland,1946,-0.18748058378696442,1.9474462956863388,-0.724331053155344,,2187.894,4.0,
Finland,1947,-0.0019897466991096735,0.02499999999999991,-0.026331460194253253,,2974.164,4.1,
Finland,1948,-0.2529885470867157,0.31707317073170754,-0.4328246376028768,,4102.606,5.4,
Finland,1949,0.42893654108047485,-0.33148148148148154,1.1374674021702393,,4438.435,3.61,
Finland,1950,0.8363265991210938,0.38504155124653744,0.3258278045654297,,5472.587,5.0,
Finland,1951,0.13682959973812103,-0.13000000000000006,0.30670068935416217,,7982.225,4.35,
Finland,1952,-0.12833622097969055,-0.11494252873563209,-0.015133132795234983,,8279.005,3.85,
Finland,1953,0.36808499693870544,0.025974025974025997,0.33344993372506737,,8150.919,3.95,
Finland,1954,0.05448929965496063,-0.1037974683544304,0.176619416281665,,9041.366,3.54,
Finland,1955,0.6034619808197021,0.011299435028248598,0.5855462044976942,,10006.85,3.58,
Finland,1956,0.023885563015937805,0.0,0.023885563015937805,,11126.386,3.58,
Finland,1957,-0.15161383152008057,0.061452513966480375,-0.2007309254847074,,12180.226,3.8,
Finland,1958,0.05864592641592026,-0.04210526315789466,0.10517981329134507,,13178.269,3.64,
Finland,1959,0.4315430521965027,-0.03846153846153849,0.48880477428436286,,14190.642,3.5,
Finland,1960,0.14852936565876007,-0.0571428571428572,0.21813720600171527,,16199.0,3.3,
Finland,1961,-0.0077870381064713,-0.024545454545454534,0.01718011004928388,,18362.0,3.219,
Finland,1962,0.14488838613033295,0.001242621932277106,0.14346748835046275,,19661.0,3.223,
Finland,1963,0.048010602593421936,-0.0009308098045298386,0.04898700998714234,,21352.0,3.22,
Finland,1964,0.08780182152986526,0.0,0.08780182152986526,,24083.0,3.22,
Finland,1965,-0.05768774449825287,0.0,-0.05768774449825287,,26634.0,3.22,
Finland,1966,-0.06924358010292053,0.0,-0.06924358010292053,,28554.0,3.22,
Finland,1967,-0.012867141515016556,0.3043478260869565,-0.24319814182817945,,31321.0,4.2,
Finland,1968,0.4042204022407532,0.0,0.4042204022407532,,35908.0,4.2,
Finland,1969,0.2586260437965393,0.0,0.2586260437965393,,40986.0,4.2,
Finland,1970,0.24894042313098907,-0.004761904761904872,0.25491621462922365,,45743.0,4.18,
Finland,1971,0.1975766122341156,-0.007177033492822814,0.20623379256351848,,50257.0,4.15,
Finland,1972,0.7067652940750122,0.007228915662650447,0.6945157823950485,,58625.0,4.18,
Finland,1973,0.4416668713092804,-0.08014354066985635,0.5672737378602837,,71364.0,3.845,
Finland,1974,-0.17428036034107208,-0.0764629388816645,-0.10591607589733099,,90055.0,3.551,
Finland,1975,0.03365388885140419,0.08420163334272034,-0.04662208849056193,,107885.27085,3.85,
Finland,1976,-0.13385243713855743,-0.021558441558441607,-0.11476821953369942,,122505.82092,3.767,
Finland,1977,-0.11511716991662979,0.06663127156888768,-0.17039481808759194,,134456.73822,4.018,
Finland,1978,0.1923189014196396,-0.022896963663514097,0.22025913038820977,,148946.48223,3.926,
Finland,1979,0.2625076174736023,-0.05476311767702503,0.33565209005695595,,172759.13088,3.711,
Finland,1980,0.040810827165842056,0.034761519805982216,0.0058460884407394165,,200115.43461,3.84,
Finland,1981,0.2392420917749405,0.13463541666666676,0.092194085934306,,226336.10391,4.357,
Finland,1982,0.41609060764312744,0.21436768418636679,0.16611354706125603,0.0522771915311273,254495.08119,5.291,13304.288103099423
Finland,1983,0.688093900680542,0.09809109809109794,0.5372985935457399,0.0811228059326294,283920.49896,5.81,23032.427537427386
Finland,1984,-0.028777852654457092,0.12392426850258187,-0.13586513383191368,0.7881677158040491,317858.7258,6.53,250525.98586217157
Finland,1985,0.1611374467611313,-0.1704441041347627,0.39970971522063636,0.10481933987118901,346309.04385,5.417,36299.88536777965
Finland,1986,0.6566540598869324,-0.11500830718109659,0.8719430626632276,0.159048751005169,372755.65089,4.794,59286.32070417331
Finland,1987,0.311012864112854,-0.1768877763871505,0.5927510569075067,0.218261358909209,402621.05268,3.946,87876.61808339303
Finland,1988,0.34797030687332153,0.05651292448048642,0.27586731372562423,0.280167414514594,456174.24279,4.169,127805.15817062696
Finland,1989,-0.1548997461795807,-0.026385224274406198,-0.13199730027658851,0.258753266873166,510684.69543,4.059,132141.3332846403
Finland,1990,-0.3055950403213501,-0.10470559251047062,-0.2243836732703247,0.160635724352491,540817.65507,3.634,86874.63576478507
Finland,1991,-0.19758999347686768,0.13731425426527247,-0.2944694014747006,0.111111248489869,516677.99127,4.133,57408.73667724734
Finland,1992,0.08005882054567337,0.2690539559641907,-0.148926004706336,0.10622028306560001,504090.88086000003,5.245,53544.676055736854
Finland,1993,0.9286217093467712,0.10285986653956154,0.7487459357807615,0.263988936187361,509596.62684000004,5.7845,134527.8714041592
Finland,1994,0.17700904607772827,-0.18001555882098721,0.4354041210652344,0.37051270050526197,539569.05177,4.7432,199917.18648036622
Finland,1995,-0.06346261501312256,-0.08108449991566871,0.019176828447152072,0.21571185520141398,585945.74577,4.3586,126395.44386742277
Finland,1996,0.5078455209732056,0.06545679805442121,0.4152103808681955,0.31483565537327,606957.95559,4.6439,191092.00573219778
Finland,1997,0.35156741738319397,0.16727319709726732,0.15788439308314683,0.39927818992633,658828.50411,5.4207,263055.85259291244
Finland,1998,0.7205333113670349,-0.05990001291346136,0.8301599138397344,0.721827353953716,716305.87602,5.096,517049.17510901514
Finland,1999,1.6703780889511108,0.16140205603673666,1.299271019085094,0.301729572490209,754608.26868,5.91850487756321,227687.63030639314
Finland,2000,-0.09294048696756363,0.0796346050510476,-0.1598458322947619,0.26313148634126704,811247.29266,6.389822675980655,213464.70590795466
Finland,2001,-0.30624720454216003,0.05582661976625447,-0.34292924380763645,0.15743963483169598,859919.03844,6.746544876886418,135385.33939681674
Finland,2002,-0.32819512486457825,-0.15962620387145984,-0.20058802614941929,0.10884408018520199,882857.66478,5.6696195289405935,96093.8304574345
Finland,2003,0.08504386246204376,-0.1696753760886777,0.30677066681563936,0.109335157949221,902258.58177,4.707624703087887,98648.58454886309
Finland,2004,0.07573208957910538,-0.07275530430952212,0.16013830500055382,0.10303102094557201,943932.20334,4.365120035239704,97254.29861352348
Finland,2005,0.3520565927028656,0.15461558023226246,0.1710015141410841,,979184.43651,5.0400356022717645,
Finland,2006,0.2182711809873581,-0.1042520880789674,0.36006030801080846,,1027998.8798100001,4.514601366742597,
Finland,2007,0.25041505694389343,-0.10535969023843537,0.39767350442453053,,1112279.60256,4.03894436519258,
Finland,2008,-0.5130674242973328,0.05777107135158434,-0.5396616631985585,,1155047.23845,4.2722785082992,
Finland,2009,0.26212233304977417,-0.03394418992086646,0.30646937773335137,,1080618.59031,4.127259475218656,
Finland,2010,0.23451858758926392,0.07813201616524561,0.14505326720586775,,1118647.47939,4.449730579254603,
Finland,2011,-0.2702140212059021,0.03269186181312307,-0.2933168103864068,,1177242.64854,4.595200556457223,
Finland,2012,0.14102987945079803,-0.01932696680309215,0.1635171365232111,,1195311.7220100001,4.506389267849023,
Finland,2013,0.3224339783191681,-0.04328910158799234,0.3822712592844968,,1214837.49933,4.311311725038069,
Finland,2014,0.10742779821157455,0.13590313812700744,-0.025068457828531066,,1230153.6998100001,4.897232517914504,
Finland,2015,0.14863774180412292,0.11518324607329858,0.029999101805574746,,1256838.13605,5.46131165610361,
Finland,2016,0.10649999976158142,0.03282421022673368,0.07133429755550935,,1293303.29814,5.640574898017266,
Finland,2017,0.10989999771118164,-0.12107062453097547,0.2627863269661499,,1345524.64473,4.957666972400572,
Finland,2018,-0.025299999862909317,0.04742358078602552,-0.06943091790463629,,1388137.69164,5.192777292576421,
Finland,2019,0.2046000063419342,0.019227345558126843,0.18187567434456686,,1426095.23196,5.2926206159871825,
Finland,2020,0.18119999766349792,-0.08450819004156133,0.2902354612185136,,1415054.01135,4.845350827153452,
France,1871,0.221278116106987,0.03711149438513919,0.17757649270971831,,0.23681999999999997,0.046776456,
France,1872,0.11752408742904663,0.0011976537940369572,0.11618728149650659,,0.24955,0.046832478000000004,
France,1873,0.07771899551153183,-0.021472854799611838,0.10136852186234502,,0.2422,0.04582685099999999,
France,1874,0.09581796824932098,0.014034654050308097,0.08065139970547341,,0.25993,0.046470015,
France,1875,0.15812399983406067,-0.030583291182497103,0.19466065449474623,,0.26237,0.045048808999999995,
France,1876,0.06832072138786316,0.031439299538418605,0.03575723929265595,,0.24603999999999998,0.046465112,
France,1877,0.052489448338747025,0.06616745053794336,-0.012829131289174955,,0.25623,0.04953959,
France,1878,0.09132376313209534,0.03885538818548942,0.05050594677883846,,0.24963999999999997,0.05146446999999999,
France,1879,0.1176941841840744,0.010657255384151616,0.10590823766385382,,0.22946999999999998,0.05201294,
France,1880,0.2264171540737152,0.0030131732603463097,0.22273284815111927,,0.25409,0.052169664,
France,1881,0.2659670412540436,0.0023911597360488086,0.26294713292104444,,0.26494,0.05229440999999999,
France,1882,-0.16996677219867706,-0.010842879764777661,-0.1608681666225682,,0.2785,0.051727388000000006,
France,1883,-0.03652653470635414,0.005779027543397199,-0.042062482007685253,,0.27243,0.052026322,
France,1884,0.051439400762319565,-0.002514150433313339,0.05408954043716063,,0.26031,0.05189552,
France,1885,0.02231903001666069,0.0016173843137132708,0.02066821725257073,,0.251,0.051979454999999994,
France,1886,0.04122351109981537,-0.001841958519957583,0.0431449408110931,,0.25226,0.05188371099999999,
France,1887,0.022940820083022118,0.004884114785081807,0.017968942918161535,,0.25144,0.052137117000000004,
France,1888,0.03794721141457558,-0.0035665953681329006,0.041662399704520015,,0.25684,0.051951165,
France,1889,0.05686738342046738,-0.0024781927412021003,0.05949301131045126,,0.27426,0.05182242000000001,
France,1890,0.09971122443675995,0.0012620985280115738,0.09832503003307691,,0.28928,0.051887825000000005,
France,1891,0.022633520886301994,0.00027750247770052676,0.022349816279207957,,0.29331,0.051902224,
France,1892,0.0007818816811777651,-0.005079628187031068,0.005891436173457665,,0.28698,0.051638579999999996,
France,1893,0.08415529131889343,0.002228024085867801,0.08174513709866726,,0.28151,0.05175363200000001,
France,1894,-0.009490976110100746,-0.003591670629029711,-0.005920570219234644,,0.28408,0.051567749999999996,
France,1895,0.029274865984916687,0.001302209229605999,0.02793627787641917,,0.27166,0.05163490200000001,
France,1896,0.08523831516504288,0.001194753889529774,0.08394326972750621,,0.28758,0.051696593,
France,1897,0.10292354226112366,-0.0001295443202611041,0.10306643825306994,,0.3042,0.051689896,
France,1898,0.042981963604688644,0.007794888966307762,0.034914916739131385,,0.319,0.052092812999999995,
France,1899,0.035471394658088684,-0.00520864557650192,0.040893037573859425,,0.32571,0.05182148,
France,1900,0.039699506014585495,-0.0024598293989288506,0.04226329591129274,,0.32805999999999996,0.051694008,
France,1901,-0.05437985435128212,-0.0016676594316307868,-0.052800247750805496,,0.30938,0.0516078,
France,1902,0.007407220080494881,9.959734768776617e-6,0.007397186671708855,,0.3188,0.051608314,
France,1903,0.028068458661437035,0.0016604688926671247,0.026364212813513532,,0.33891,0.051694008,
France,1904,0.0629340335726738,-0.0006151583371131052,0.06358830878808086,,0.33071,0.05166220800000001,
France,1905,0.05404086410999298,0.00033695811065611973,0.053685816128165254,,0.33215000000000006,0.05167961600000001,
France,1906,0.028873179107904434,0.0029104705421957593,0.025887364154920656,,0.35615,0.051830028,
France,1907,0.01749630831182003,0.000370904680969981,0.017119054093553077,,0.38741,0.051849252000000005,
France,1908,0.06305345892906189,-0.0032412618025813196,0.066510298020094,,0.37326,0.05168119499999999,
France,1909,0.09491437673568726,0.00048568923377268153,0.09438284676938569,,0.40101,0.051706296,
France,1910,0.03348471596837044,0.0032217353182677085,0.030165794444736438,,0.40914,0.05187288,
France,1911,0.07698795199394226,0.0016363656693054419,0.07522848501440538,,0.45089,0.051957763000000004,
France,1912,0.06303086131811142,-0.0016842141567951446,0.06482425340018683,,0.4936,0.051870255,
France,1913,0.002376275137066841,-0.0005832822684213318,0.0029612846703279683,,0.49571,0.051840000000000004,
France,1914,-0.11047793179750443,-0.01716820987654338,-0.09493966603302506,,0.4699124051688797,0.050949999999999995,
France,1915,-0.09544692188501358,0.09303238469087344,-0.1724370743408411,,0.5415329722316874,0.055689999999999996,
France,1916,0.15625160932540894,0.05710181361106128,0.09379398884545642,,0.6542395948395077,0.05887,
France,1917,0.04952055588364601,-0.02089349413962961,0.07191663991794317,,0.6507295511126721,0.057640000000000004,
France,1918,0.10341951996088028,-0.02567661346287316,0.13249823950400907,,0.6654603422993651,0.056159999999999995,
France,1919,0.08083564043045044,0.30146011396011413,-0.16952073379977983,,0.9858250102570287,0.07309,
France,1920,-0.06666947156190872,0.9434943220686826,-0.5197667840651877,,1.75371,0.14205,
France,1921,-0.04545501619577408,-0.0557550158394932,0.010908185710805096,,1.33729,0.13413,
France,1922,0.23332425951957703,-0.09095653470513683,0.35672749060412445,,1.55636,0.12193,
France,1923,0.26318517327308655,0.34864266382350534,-0.06336555474831296,,1.8896100000000002,0.16444,
