year,iso_domestic,asset_class,return
2005,PRT,Equities,0.20274127780517096
1945,ESP,Equities,0.1922794809538902
1956,PRT,Equities,0.04904623091296059
2002,PRT,Equities,-0.2514630025242663
1978,NLD,Equities,0.04713215496214875
2013,GBR,Equities,0.2698463352884283
1934,FRA,Equities,-0.01595384755195364
2000,FIN,Equities,-0.017702801513076124
2008,FIN,Equities,-0.38820549202573357
1897,USA,Equities,0.08208185515713118
2006,PRT,Equities,0.18431836746746647
2019,SWE,Equities,0.1822307133609287
2018,BEL,Equities,0.02395323508091768
1988,SWE,Equities,0.2357791560195475
1958,DEU,Equities,0.3508958424786899
2006,JPN,Equities,0.23401285062692914
1981,BEL,Equities,0.1290331953149321
1986,BEL,Equities,0.2702231368818086
2004,DEU,Equities,0.13148025172884426
1964,SWE,Equities,0.1111743008282858
2013,CHE,Equities,0.2796310218149017
1976,JPN,Equities,0.12506863285977574
1903,BEL,Equities,0.01102350336754689
1986,SWE,Equities,0.3427200305658803
1989,GBR,Equities,0.306357672462568
1908,SWE,Equities,0.12041341410625675
1887,DEU,Equities,0.02058686427976005
1913,AUS,Equities,-0.014431514576938696
2016,DNK,Equities,0.03705330454005021
1902,AUS,Equities,0.07524720374436056
2014,CHE,Equities,0.14389480637174235
1973,SWE,Equities,-0.02891525510968962
2012,FRA,Equities,0.14887314172795102
1893,DEU,Equities,-0.01134961245667035
1963,DEU,Equities,0.16764311563273238
1889,BEL,Equities,0.12646347751533799
2004,ESP,Equities,0.14940825738867664
1968,SWE,Equities,0.22188678106183707
1976,AUS,Equities,0.21049546489062526
1967,JPN,Equities,0.17114095201488763
1981,FRA,Equities,0.12156455734775272
1918,ESP,Equities,0.13675622379940364
2014,PRT,Equities,0.11021738929721972
1904,SWE,Equities,0.14842032697565669
1902,BEL,Equities,0.042809140507783984
1874,FRA,Equities,0.0436340780720934
1902,SWE,Equities,0.05521954783757814
2011,FIN,Equities,-0.061899382897294596
1900,JPN,Equities,0.04956410983329841
1952,GBR,Equities,0.0872644927246331
1965,ITA,Equities,0.11014974376060224
1872,DEU,Equities,0.10673917144861572
1967,FRA,Equities,0.15727637856414042
2019,JPN,Equities,0.12996619049139652
1906,PRT,Equities,0.07188067479554716
1950,AUS,Equities,0.22441168436616502
1951,SWE,Equities,0.2396706311904444
1958,GBR,Equities,0.33573272855804176
2009,ITA,Equities,0.25778105696035897
1944,ITA,Equities,0.8829606875739578
1914,AUS,Equities,-0.011849496328959673
1941,FIN,Equities,0.13391787119757242
1931,AUS,Equities,-0.22778242645019772
2003,FIN,Equities,0.13231681009518778
1964,NOR,Equities,0.09324807484337626
1935,PRT,Equities,0.2395617215662991
1970,CHE,Equities,-0.005323994648934198
1896,SWE,Equities,0.09740663845327001
1911,PRT,Equities,0.03681632176721971
1956,JPN,Equities,0.11136199774217584
2011,BEL,Equities,-0.04349812884415541
1906,AUS,Equities,0.09752562828725114
1878,SWE,Equities,0.04142960286945183
1937,PRT,Equities,-0.11173234669090693
1914,ITA,Equities,-0.049351262726321406
2015,SWE,Equities,0.08881542186330096
1940,AUS,Equities,0.08892021722279045
2003,SWE,Equities,0.1595507245427669
1943,AUS,Equities,0.15881335722803297
2017,NLD,Equities,0.13370779275469702
1964,GBR,Equities,0.0993881322149619
2004,DNK,Equities,0.146522175588718
2013,PRT,Equities,0.2582372193670842
1877,DEU,Equities,0.052605714262475727
1997,PRT,Equities,0.4017340688612193
2003,PRT,Equities,0.1441976237728818
1970,NOR,Equities,0.05683352500987386
1887,DNK,Equities,0.023915824382150588
2000,FRA,Equities,-0.004852842984517555
2013,ITA,Equities,0.26791828343517765
1979,SWE,Equities,0.11139128927549373
1912,BEL,Equities,0.057443875181900875
1984,CHE,Equities,0.17496746187263612
1964,DEU,Equities,0.10236390281262167
1981,PRT,Equities,0.07649705012914806
1901,ESP,Equities,0.09479027149561037
1947,DNK,Equities,0.011334431618167672
1922,FRA,Equities,0.22447241587013467
1952,BEL,Equities,0.09996065882300573
1911,BEL,Equities,0.03719000886335687
1957,FRA,Equities,0.05046549461282942
1960,GBR,Equities,0.039753953342103285
1936,JPN,Equities,0.2379575995986825
1908,JPN,Equities,0.07134919042496365
1896,NOR,Equities,0.09830476876733106
1987,SWE,Equities,0.14828932208573986
1930,DEU,Equities,-0.18051006316583268
1912,DNK,Equities,0.054791628298444514
2014,NLD,Equities,0.15134719035989053
1963,ITA,Equities,0.14053007060252282
1974,CHE,Equities,-0.31975287402920816
1884,PRT,Equities,0.004391770701728105
2004,AUS,Equities,0.174224989150045
1952,ESP,Equities,0.09881817328964032
1944,BEL,Equities,0.33301487262898466
1900,NLD,Equities,0.07703748620295008
1885,SWE,Equities,0.05562890767013979
1951,NLD,Equities,0.22221916699781022
1922,FIN,Equities,0.1070543036092821
1963,GBR,Equities,0.1794944323565803
1976,GBR,Equities,0.23056558425430643
2000,NOR,Equities,0.008956762940333773
1980,GBR,Equities,0.22177066847055646
1996,ITA,Equities,0.18198588031118762
1903,AUS,Equities,0.029686079749550454
1901,DEU,Equities,0.06487259554403942
1896,BEL,Equities,0.10531526957106108
1953,DEU,Equities,0.10936025154618517
1925,CHE,Equities,0.17458570189905967
1932,ESP,Equities,0.057704836724633335
1909,SWE,Equities,0.12600947977924162
1948,ESP,Equities,-0.05335649271806955
1947,NOR,Equities,0.0744563741368756
1965,CHE,Equities,0.0675821571666872
1954,CHE,Equities,0.425635151290969
1909,PRT,Equities,0.12586593307891805
1909,AUS,Equities,0.1329507168337438
1992,DNK,Equities,0.01899439652571041
2013,AUS,Equities,0.387081360735301
2010,ITA,Equities,0.12195496515921798
1917,NOR,Equities,-0.03104989703065103
1924,ITA,Equities,0.2936161404811217
1943,ESP,Equities,0.1391238811016672
1927,JPN,Equities,0.20586425134471936
1941,JPN,Equities,0.06418470196173759
1906,NOR,Equities,0.10921618682934525
1898,DNK,Equities,0.09142748002872189
1941,BEL,Equities,0.21089873469516796
1918,JPN,Equities,0.1588304302353544
1937,NLD,Equities,0.023749509649216294
1987,PRT,Equities,0.3246862454869599
1970,ITA,Equities,-0.01484202525026539
1982,PRT,Equities,0.24942028491116294
1964,AUS,Equities,0.0961593430132047
1982,DEU,Equities,0.14424795984648434
1926,DNK,Equities,0.025010125668774308
1979,CHE,Equities,0.12590654112762856
1940,PRT,Equities,0.05250457126256976
1962,NLD,Equities,-0.06684900899317256
1996,SWE,Equities,0.2628052435251222
1970,SWE,Equities,-0.016382471256536406
2010,JPN,Equities,0.04450044985862742
1890,ITA,Equities,0.0029000107526405312
1964,ITA,Equities,0.06170345450396845
1955,DEU,Equities,0.24808229140807045
1927,PRT,Equities,0.2746070268282426
1994,FRA,Equities,-0.016743967327066834
2000,CHE,Equities,-0.013245412805299353
1946,NLD,Equities,0.5558929767359629
1968,PRT,Equities,0.17350276913761586
1984,NOR,Equities,0.20776351968843973
1939,FIN,Equities,-0.011646454532758161
2004,NLD,Equities,0.13235715845807997
1924,DEU,Equities,3.567475668096047
1916,NLD,Equities,0.10708755922183205
1959,GBR,Equities,0.25949621373685594
2018,NLD,Equities,0.03931376028774618
1886,BEL,Equities,0.06210978130386151
2011,GBR,Equities,-0.03907214296006088
1874,BEL,Equities,0.04008191531414343
1918,FIN,Equities,0.3868740021924157
2005,FRA,Equities,0.21565673957416212
2012,JPN,Equities,0.20203688078354998
1929,FRA,Equities,-0.06177298129090477
1924,FIN,Equities,0.2108840680069987
1981,SWE,Equities,0.2226242448348852
1974,FRA,Equities,-0.2577823661110734
1978,BEL,Equities,0.06276158960136005
1948,NLD,Equities,-0.011405240144403847
1955,BEL,Equities,0.26854882787223555
1924,BEL,Equities,0.21849855750937078
1910,DEU,Equities,0.014976293579735483
1886,ITA,Equities,0.07305600233016356
2018,SWE,Equities,0.0658145632607523
2006,AUS,Equities,0.18993661626482278
1992,BEL,Equities,0.027784004607167324
2010,SWE,Equities,0.10214893525256022
1911,ESP,Equities,0.0448348369932013
1903,SWE,Equities,0.014029574037870822
1918,SWE,Equities,0.2110148017642974
1999,NOR,Equities,0.3153904407279277
1982,GBR,Equities,0.21892277413795339
1984,DEU,Equities,0.1699808872624652
1910,SWE,Equities,0.027249353112467675
1968,FIN,Equities,0.22164424400339738
1904,DEU,Equities,0.15092411766796612
2015,NOR,Equities,0.12506577187564927
1885,NOR,Equities,0.06058091388162901
1991,NLD,Equities,0.10461619205150055
1947,GBR,Equities,0.10824602227846822
1921,AUS,Equities,0.03666283930471468
1945,FRA,Equities,0.1858752280619012
1896,DEU,Equities,0.09357595978504402
1948,FIN,Equities,0.13867653780997719
2015,ESP,Equities,0.0815352995142837
1984,ESP,Equities,0.19483862226118948
1980,PRT,Equities,0.3897914941987134
1986,ESP,Equities,0.39920208674433044
1907,ESP,Equities,-0.05208772762305213
1972,DNK,Equities,0.2754656434433129
1967,NOR,Equities,0.15502118780148447
1969,PRT,Equities,0.02296710736787148
1999,FIN,Equities,0.5304291273885178
1918,PRT,Equities,0.21813943018677343
1993,FIN,Equities,0.3697909716373039
1907,SWE,Equities,-0.07034056781321499
1899,PRT,Equities,0.03010178422535341
1962,CHE,Equities,-0.08313420628858775
1967,ITA,Equities,0.16560399690583286
1988,ITA,Equities,0.2305629186745918
1907,BEL,Equities,-0.06607230675723529
2016,NLD,Equities,0.055686410183083464
1966,FIN,Equities,-0.06373628996725703
1878,DEU,Equities,0.04931837913829049
1985,SWE,Equities,0.29432161125845924
1989,ESP,Equities,0.19552381608481686
1893,SWE,Equities,-0.0029451000100569127
1943,CHE,Equities,0.14629295764455785
1914,CHE,Equities,-0.02142489750531349
1973,NLD,Equities,-0.09098119103920675
2019,PRT,Equities,0.12747195795135707
2007,GBR,Equities,0.0800077297564918
2020,ITA,Equities,0.05285474233562281
1942,ITA,Equities,5.444688456042559
1982,ESP,Equities,0.23447448542182067
1975,CHE,Equities,0.375669106579243
2012,ITA,Equities,0.14071059078819845
1935,NLD,Equities,0.21745357679493066
1969,SWE,Equities,-0.011142917233202728
2001,NOR,Equities,-0.14757115019703612
1897,DNK,Equities,0.08115670255977986
1883,SWE,Equities,0.020160740758307417
1874,DEU,Equities,0.0484617541902714
2003,ITA,Equities,0.1438796813274128
1983,ITA,Equities,0.3910537123682551
2005,ITA,Equities,0.207694907592659
1990,NOR,Equities,-0.1171086098901857
2017,DNK,Equities,0.13762472872274023
1977,GBR,Equities,-0.011733876623784556
1988,NOR,Equities,0.2074179487105797
1974,AUS,Equities,-0.1968715665130859
1905,CHE,Equities,0.12624672616212243
1945,NLD,Equities,0.37057404419806006
1948,DNK,Equities,0.1155497916034532
1991,CHE,Equities,0.11935874705163832
1970,ESP,Equities,0.01964791464152857
1970,DNK,Equities,0.0019960610897585013
2009,PRT,Equities,0.2809829562300656
1987,AUS,Equities,0.1812172540398521
1983,FRA,Equities,0.4421215671154086
1979,DNK,Equities,0.15261971861768614
1977,BEL,Equities,-0.03070603922669648
1913,FRA,Equities,-0.026960592394040608
1958,FRA,Equities,0.28317871564776986
1974,NOR,Equities,-0.27664916535935086
1999,BEL,Equities,0.29756653258226173
1940,DNK,Equities,0.04159168404932365
2018,AUS,Equities,0.07320046625057049
1984,AUS,Equities,0.12537701897066764
1990,AUS,Equities,-0.07227365261632976
1986,FRA,Equities,0.2952321306601201
1923,FIN,Equities,0.011860607572447715
1990,DEU,Equities,-0.12245050222281637
1997,AUS,Equities,0.3553837864975971
2006,CHE,Equities,0.1850960758119532
1985,NOR,Equities,0.2956152920301966
1996,JPN,Equities,0.2975551964974174
1894,USA,Equities,0.0915437480499624
1953,CHE,Equities,0.09089879116124151
1890,BEL,Equities,0.009556445704926092
2020,BEL,Equities,0.04457301689882183
1902,FRA,Equities,0.05832490425298886
1956,ESP,Equities,0.18350142198199954
1991,ITA,Equities,0.08927049170199575
1932,ITA,Equities,0.0018840036345296337
1890,NOR,Equities,0.019667745781377845
1919,JPN,Equities,0.13706181698627928
1921,SWE,Equities,-0.08644404755049964
1917,SWE,Equities,-0.05547241061684816
1911,NLD,Equities,0.057629903234840754
1932,DNK,Equities,0.12002837316858517
1954,JPN,Equities,0.3659044421713059
1909,JPN,Equities,0.16061221017961388
1892,NOR,Equities,0.02212960806743326
1999,SWE,Equities,0.3447557238184189
1892,USA,Equities,0.03157483812699005
1945,CHE,Equities,0.1907650014988948
1916,ESP,Equities,0.10144566152475867
1945,DNK,Equities,0.15941666657980658
1981,FIN,Equities,0.10992087377372216
1981,NLD,Equities,0.08734256350895851
1872,BEL,Equities,0.1312548169070273
1928,CHE,Equities,0.2625630452340278
1879,SWE,Equities,0.1902994680946472
1901,NOR,Equities,0.05999052255896725
1908,NLD,Equities,0.13146180109707833
1978,PRT,Equities,0.15479602258499933
1995,FIN,Equities,0.11085410031296838
1966,JPN,Equities,-0.02447134987904035
1936,NLD,Equities,0.2902425139332533
1888,JPN,Equities,0.10526564966659921
1997,ESP,Equities,0.3663968325633561
1994,DEU,Equities,-0.01236731744412304
1885,PRT,Equities,0.054769436014504555
1937,DNK,Equities,-0.1167570369244177
1897,ITA,Equities,0.06769492662480145
1915,DEU,Equities,0.19076197131232156
2018,DNK,Equities,0.04231892817057219
1925,DEU,Equities,0.14118197048821773
1938,NOR,Equities,0.0632372206282074
1955,CHE,Equities,0.23925244127217815
1900,AUS,Equities,0.08490029754235541
2011,DEU,Equities,-0.04382504955485912
1873,USA,Equities,0.026362925576942777
1989,DNK,Equities,0.23159133781239616
1910,FRA,Equities,0.011337476209463068
1911,SWE,Equities,0.05716895414423631
1884,DEU,Equities,0.01372287721361087
2005,DNK,Equities,0.23839828473742092
1951,DEU,Equities,0.3554827377863299
1931,NLD,Equities,-0.2956283378602556
1969,CHE,Equities,-0.01018501107174315
1971,DNK,Equities,0.10498226232382782
1879,USA,Equities,0.21465522851860094
1996,ESP,Equities,0.2888548459231234
2016,CHE,Equities,0.04088815379699797
1934,FIN,Equities,0.05165051453108728
1955,FIN,Equities,0.31766102658066425
1934,NOR,Equities,0.14601636206398402
1982,AUS,Equities,0.14902430831844332
1996,GBR,Equities,0.1654774959928821
1881,SWE,Equities,0.1534270391389959
1884,SWE,Equities,0.019146805762638622
1934,CHE,Equities,-0.016057153141771807
1923,CHE,Equities,0.08953972905766476
1875,BEL,Equities,0.036906152782897286
1978,DNK,Equities,0.047990056584354755
2007,NOR,Equities,0.03042903602545755
1928,DEU,Equities,0.25321482113937926
1988,GBR,Equities,0.1708942346921847
2014,NOR,Equities,0.1846444953314441
1971,NLD,Equities,0.08047685718749945
1972,ITA,Equities,0.23563996436127732
1935,ITA,Equities,0.24922127604293354
2014,GBR,Equities,0.10824472688350376
1953,GBR,Equities,0.08510809439104935
1984,PRT,Equities,0.225008286027811
1999,JPN,Equities,0.18318729255591834
2013,NOR,Equities,0.3444575986713623
1873,SWE,Equities,0.022251838724809778
2020,DEU,Equities,0.06863141020612434
1960,NOR,Equities,0.048656323071821675
1942,AUS,Equities,0.1841614811089557
1975,JPN,Equities,0.336769895270562
1971,AUS,Equities,0.09498158442968768
1915,NOR,Equities,0.10415531923591133
1993,PRT,Equities,0.370427507031294
1941,PRT,Equities,0.08865497500987551
1997,ITA,Equities,0.3821973209598878
1928,SWE,Equities,0.26796424459298696
1971,BEL,Equities,0.09726320910213049
2013,SWE,Equities,0.2917972208308378
2017,ITA,Equities,0.13598289764675514
1975,NLD,Equities,0.40008206219607045
2006,DNK,Equities,0.16956228307067356
1954,NLD,Equities,0.47944150159149
1942,ESP,Equities,0.1779467720042138
1934,ESP,Equities,0.1091412196814198
1876,BEL,Equities,0.018584212545571792
1905,BEL,Equities,0.13653800574815908
1944,CHE,Equities,0.12040049320853823
1942,FRA,Equities,0.2313486861866681
1991,SWE,Equities,0.07139369517739227
1997,SWE,Equities,0.3381852769356783
1992,ITA,Equities,0.1191308240044336
1957,JPN,Equities,-0.024288017986542593
1992,FRA,Equities,0.036724533283368326
1917,DNK,Equities,-0.008551425465011326
2008,AUS,Equities,-0.31606031072863466
1977,FIN,Equities,0.01802626499490123
1901,DNK,Equities,0.06362093171798888
2014,ESP,Equities,0.1507105558290531
2002,SWE,Equities,-0.2765733736732362
1921,NLD,Equities,0.023466360883811196
1964,DNK,Equities,0.12216268920554252
1877,SWE,Equities,0.05411819803016302
1898,PRT,Equities,0.13283722316324298
1951,BEL,Equities,0.28027749655069945
2014,JPN,Equities,0.16093188593974472
2016,ITA,Equities,0.03906410255702271
1911,DNK,Equities,0.05412628338277915
1992,NLD,Equities,0.04007922324417903
1968,ESP,Equities,0.19872964958158423
1900,DEU,Equities,0.07156723397125833
1898,JPN,Equities,0.04145358289878579
1950,FIN,Equities,0.49618351111904563
1994,CHE,Equities,-0.019097011254186374
2003,GBR,Equities,0.18793825221733804
2009,DEU,Equities,0.26170390377035846
2009,DNK,Equities,0.2840696314230628
1969,NOR,Equities,0.011249621045188295
1955,JPN,Equities,0.22950729065567993
1959,DEU,Equities,0.31875931352330195
1996,NOR,Equities,0.2440667608558139
2006,ITA,Equities,0.1692864597574224
1993,ITA,Equities,0.34357551173506723
2020,PRT,Equities,0.058676401780326445
1908,FRA,Equities,0.12639776360868152
1943,FRA,Equities,0.12515702481053192
1925,BEL,Equities,0.17816309570953492
1886,USA,Equities,0.0725092006537791
1880,USA,Equities,0.1618975771923243
1998,AUS,Equities,0.22448243559433403
1939,DEU,Equities,0.03597943107854502
1962,DNK,Equities,-0.05094193903816149
1896,DNK,Equities,0.09174626428066335
1903,NOR,Equities,-0.004147677241113026
1939,ITA,Equities,0.07439344128763582
1957,ESP,Equities,0.04384556028353209
1981,ITA,Equities,0.15495682612012063
1966,DEU,Equities,-0.0751269459897347
1967,BEL,Equities,0.1886440086427934
1960,AUS,Equities,0.02689076899107818
1919,DNK,Equities,0.2052547759817791
2001,FRA,Equities,-0.13884355057503192
1886,PRT,Equities,0.07755095664154715
1910,AUS,Equities,0.01601883461547842
1973,CHE,Equities,-0.10601832226654624
1909,ESP,Equities,0.11018839914510435
2009,CHE,Equities,0.2605110962704671
1937,JPN,Equities,-0.09408903126024787
2010,DEU,Equities,0.1559459263541991
2005,NOR,Equities,0.21802834874242172
1971,FRA,Equities,0.08811735207672468
1893,JPN,Equities,0.08340305345927326
1981,CHE,Equities,0.012649056017912007
1987,BEL,Equities,0.11925753708153546
1913,SWE,Equities,-0.02548301957589455
1931,FIN,Equities,-0.16209069125202866
1974,PRT,Equities,-0.2502564750957175
1936,DNK,Equities,0.24305525097054698
1983,FIN,Equities,0.3787336244593909
1907,JPN,Equities,-0.07346166277551087
1976,BEL,Equities,0.07838184578893875
2004,ITA,Equities,0.1540501103490699
2011,FRA,Equities,-0.04105812544134377
1980,FRA,Equities,0.2909141305245297
1986,AUS,Equities,0.42135658070849086
1971,PRT,Equities,0.14044362029793372
1999,PRT,Equities,0.32410567884561864
1923,NOR,Equities,0.18148792359190374
1944,DNK,Equities,0.127316305825006
1891,DEU,Equities,0.029928401779351577
1893,ITA,Equities,0.0147907187413746
1969,FIN,Equities,0.016709468239849125
1983,BEL,Equities,0.39391060761089186
1909,NOR,Equities,0.126323644618058
1957,AUS,Equities,-0.02659543697245671
1990,FIN,Equities,-0.14662225004615426
1900,PRT,Equities,0.07576366126952065
1917,AUS,Equities,0.028316343045313174
1961,DNK,Equities,0.18318975224244655
1915,PRT,Equities,0.23746161213524128
1990,CHE,Equities,-0.15551250712509687
1973,JPN,Equities,-0.02792533188506912
1995,ESP,Equities,0.1417330986376517
2000,JPN,Equities,0.02019196470340475
2011,SWE,Equities,-0.04668122981889918
1982,ITA,Equities,0.1537503785082436
1946,FRA,Equities,2.3860557545568613
1948,PRT,Equities,0.032192350060436546
1874,USA,Equities,0.03478770541183959
1904,ESP,Equities,0.14439716576843134
2013,DEU,Equities,0.2732630702189577
1969,GBR,Equities,-0.03091489321064704
1880,BEL,Equities,0.15179501749460286
1907,FIN,Equities,-0.03142092919343409
1987,ESP,Equities,0.1997598338604335
1875,SWE,Equities,0.04721326353495302
1878,USA,Equities,0.027908231907553115
1941,FRA,Equities,0.14224468617676483
1902,DNK,Equities,0.06636808239505257
1882,USA,Equities,-0.011908274366207117
1931,DNK,Equities,-0.2546479273762507
2016,AUS,Equities,0.050368482144149726
1997,NLD,Equities,0.366158755151778
2008,NLD,Equities,-0.3857390550470298
1987,DNK,Equities,0.12129430360833718
2003,JPN,Equities,0.16876592927847736
1995,NOR,Equities,0.1498791730148258
1937,DEU,Equities,-0.12019962686826528
1993,BEL,Equities,0.2841155106932863
1953,PRT,Equities,0.0920901258266103
1965,FRA,Equities,0.07049407071722931
1899,ITA,Equities,0.07792526681063838
1880,DNK,Equities,0.16880630158644683
1879,DEU,Equities,0.22877194881070256
1981,AUS,Equities,0.026260409646075983
1913,BEL,Equities,-0.027826028124825774
1925,SWE,Equities,0.2055003229752035
1931,BEL,Equities,-0.30356914255683726
1932,FRA,Equities,0.0204258167496065
1937,SWE,Equities,-0.12579349922421063
1929,DEU,Equities,-0.09153168347402862
2003,ESP,Equities,0.1639074833522233
1935,JPN,Equities,0.24305112845897175
1883,DEU,Equities,0.014951626477394508
2000,GBR,Equities,-0.008298055783369519
1972,PRT,Equities,0.2782676740593465
1882,NOR,Equities,-0.011767409265608233
2013,FRA,Equities,0.26845376060523884
1924,PRT,Equities,0.276286877862296
1964,CHE,Equities,0.08023358005443552
1978,FIN,Equities,0.12152137334114721
1993,NOR,Equities,0.31591730358279163
1969,BEL,Equities,-0.015535626579793516
1893,FRA,Equities,-0.009579748361157022
1928,NLD,Equities,0.24387634899810495
1925,AUS,Equities,0.17171361515099098
1901,JPN,Equities,0.04712293916030889
1922,CHE,Equities,0.23071645902282026
1983,NOR,Equities,0.4090549244776671
1969,AUS,Equities,-0.007322185147946997
1976,SWE,Equities,0.10486946917989615
2004,CHE,Equities,0.12244465268440556
1916,DEU,Equities,0.17954752656938355
1956,GBR,Equities,0.03695255362884432
1997,BEL,Equities,0.35140083308531594
1882,DNK,Equities,-0.005036260633584665
2016,DEU,Equities,0.05283450656262466
2008,JPN,Equities,-0.44327621094155834
1932,NOR,Equities,0.04046540308233304
1884,DNK,Equities,0.014900539314513843
1900,FIN,Equities,0.06288415209869776
1976,FRA,Equities,0.16625491270143047
1963,AUS,Equities,0.19072290723530547
1966,DNK,Equities,-0.0408671565116853
1923,AUS,Equities,0.050148708238875545
2009,SWE,Equities,0.26621780302344206
1930,BEL,Equities,-0.18677488284195606
1936,ITA,Equities,0.34998157905690974
2004,FRA,Equities,0.13691732731353662
1950,CHE,Equities,0.19479079073167888
1985,DEU,Equities,0.2963190978610134
2017,NOR,Equities,0.17585120866123702
1899,BEL,Equities,0.06130784584306212
1985,BEL,Equities,0.2755748068682557
1892,DNK,Equities,0.03496319422861634
1929,AUS,Equities,-0.04799233451920179
1939,NLD,Equities,0.024587300455161783
1955,AUS,Equities,0.24178066298638276
1993,GBR,Equities,0.23632491392415717
1939,NOR,Equities,0.0318911513978813
1894,FRA,Equities,0.08221979432463497
1930,ESP,Equities,-0.04935733171130325
1954,FRA,Equities,0.5405962784687832
1956,DNK,Equities,0.09755306883950679
1956,ITA,Equities,0.047178362475845385
1967,NLD,Equities,0.20112998485508785
1900,DNK,Equities,0.07543974796782761
1895,JPN,Equities,0.24163073676299185
1963,BEL,Equities,0.1756993289193385
1907,NLD,Equities,-0.06333623416272002
1878,BEL,Equities,0.04048252171638779
1993,ESP,Equities,0.3931636006762001
1979,NLD,Equities,0.12235948719422139
1979,AUS,Equities,0.19498124088041452
1890,JPN,Equities,-0.028783933620177074
1968,NOR,Equities,0.18682876236249607
1981,JPN,Equities,0.06180720379211213
1938,CHE,Equities,0.03371987125295314
1920,PRT,Equities,0.33636949009710077
1907,DNK,Equities,-0.05655659132756527
1915,AUS,Equities,0.12462848601923712
2006,NOR,Equities,0.19895228192247186
1880,SWE,Equities,0.16230798204568422
1933,JPN,Equities,0.4764521687095466
2008,SWE,Equities,-0.3297548182239115
2020,GBR,Equities,0.0762157327270454
1902,NLD,Equities,0.05934479867115475
1897,SWE,Equities,0.101609659868371
2015,NLD,Equities,0.09672846841976528
1965,PRT,Equities,0.08721480216193347
2006,NLD,Equities,0.1667748111537759
1977,NOR,Equities,-0.028843476241207925
2011,NLD,Equities,-0.03822996761213955
1948,JPN,Equities,0.22914905137492952
1947,FRA,Equities,-0.07643449495764
1966,AUS,Equities,-0.044051061920861265
1992,SWE,Equities,0.12329946990063352
1897,NOR,Equities,0.08737280891372073
1948,SWE,Equities,0.09921836057740753
1885,DEU,Equities,0.06165945873377399
1895,DNK,Equities,0.10312581342621224
1997,JPN,Equities,0.30521294838927954
1902,FIN,Equities,0.05537998147220183
1888,DEU,Equities,0.10619477722134858
1927,BEL,Equities,0.3977797624991167
1955,PRT,Equities,0.23190183110588578
1950,NLD,Equities,0.18155819472483417
1969,DNK,Equities,0.008142564848877591
1929,SWE,Equities,-0.06729073503643544
1877,DNK,Equities,0.040431677325372624
1940,NOR,Equities,0.03681309190457921
2005,ESP,Equities,0.21387426676726426
1998,SWE,Equities,0.2095777711861952
2004,JPN,Equities,0.1689858580153249
2015,GBR,Equities,0.059867910419934556
1955,GBR,Equities,0.2535245083621612
1987,GBR,Equities,0.12878576618408244
1971,CHE,Equities,0.10887967280046688
1965,FIN,Equities,0.06888898808765093
1972,BEL,Equities,0.2604516868223212
1942,SWE,Equities,0.17858416061609136
1980,ESP,Equities,0.32027487472262645
1941,ITA,Equities,0.1209989806947763
1972,NLD,Equities,0.2635023604554803
2003,AUS,Equities,0.09963281978482509
1949,AUS,Equities,0.4000465292292477
1931,NOR,Equities,-0.14535626420080974
1939,BEL,Equities,-0.010593117569844927
1898,ITA,Equities,0.12099595928312754
1975,DNK,Equities,0.3700614356371691
1906,ITA,Equities,0.09310249583195317
1959,ESP,Equities,0.21740916995167306
1906,JPN,Equities,0.19770816532950294
1956,DEU,Equities,0.0404238659954441
1913,NLD,Equities,-0.022705145763416413
1992,GBR,Equities,0.12567867695412518
1928,JPN,Equities,0.25878456302970043
1974,SWE,Equities,-0.23881021536162708
1893,USA,Equities,-0.00660102487544071
1931,CHE,Equities,-0.30267355940354584
1933,ITA,Equities,0.2569615003769654
1922,PRT,Equities,0.6090279358880427
1983,ESP,Equities,0.3835962301871659
1994,FIN,Equities,-0.016634745138092988
2005,FIN,Equities,0.2268212337556233
1978,GBR,Equities,0.08748643760475745
1906,NLD,Equities,0.0968204521143658
2010,NLD,Equities,0.14425176976806733
1914,ESP,Equities,-0.041317643209614056
1962,FIN,Equities,-0.040142809588398894
1909,FRA,Equities,0.13086526638058651
1938,BEL,Equities,0.01832577375139463
1916,CHE,Equities,0.09452657186588888
1970,JPN,Equities,0.02464798422145205
1998,JPN,Equities,0.12369335051374128
1998,ITA,Equities,0.20829467041926325
1921,FIN,Equities,0.38686149047370566
1995,FRA,Equities,0.12190682518218199
1944,JPN,Equities,0.12401873738386453
1954,AUS,Equities,0.42217392202045206
1947,CHE,Equities,0.07852107091170907
1956,FRA,Equities,0.06822687011959586
1892,BEL,Equities,0.037600113011337116
1930,DNK,Equities,-0.147644887181945
1929,BEL,Equities,-0.10150003797672517
2005,BEL,Equities,0.2161043301956355
1952,NLD,Equities,0.0871819227554306
1960,PRT,Equities,0.045574376855231545
1912,SWE,Equities,0.06083660085784064
2013,ESP,Equities,0.27722887758910936
1906,DNK,Equities,0.10005376183697456
2001,ITA,Equities,-0.1440890752898269
1872,FRA,Equities,0.10688513205112019
1949,ESP,Equities,0.28711532368098663
1984,JPN,Equities,0.1321605621512264
1875,DEU,Equities,0.05488163291337893
1946,BEL,Equities,0.09987963361897555
1914,PRT,Equities,0.013868973685158301
1888,USA,Equities,0.1096882092258573
2012,SWE,Equities,0.12720940944384024
2005,DEU,Equities,0.21648141046653602
